Very Low (LM15) Simulation_0.0,Very Low (LM15) Simulation_0.1,Very Low (LM15) Simulation_0.25,Very Low (LM15) Simulation_0.5,Very Low (LM15) Simulation_0.75,Very Low (LM15) Simulation_1.0,Very Low (LM15) Simulation_5.0,Very Low (LM15) Simulation_10.0,Low (LM14) Simulation_0.0,Low (LM14) Simulation_0.1,Low (LM14) Simulation_0.25,Low (LM14) Simulation_0.5,Low (LM14) Simulation_0.75,Low (LM14) Simulation_1.0,Low (LM14) Simulation_5.0,Low (LM14) Simulation_10.0,Medium (LM18) Simulation_0.0,Medium (LM18) Simulation_0.1,Medium (LM18) Simulation_0.25,Medium (LM18) Simulation_0.5,Medium (LM18) Simulation_0.75,Medium (LM18) Simulation_1.0,Medium (LM18) Simulation_5.0,Medium (LM18) Simulation_10.0,High (LM19) Simulation_0.0,High (LM19) Simulation_0.1,High (LM19) Simulation_0.25,High (LM19) Simulation_0.5,High (LM19) Simulation_0.75,High (LM19) Simulation_1.0,High (LM19) Simulation_5.0,High (LM19) Simulation_10.0,Time (hr)
0.0,6.782267636548471e-10,3.1610308203238926e-09,8.324271977227805e-09,1.3201022036324453e-08,1.739467435373073e-08,4.120742844708142e-08,4.726187391752329e-08,0.0,3.008055668237975e-09,1.4542663027510305e-08,3.990800701438715e-08,6.503431273313188e-08,8.736282105829306e-08,2.2391757449184318e-07,2.608654067194565e-07,0.0,4.8348137387193626e-09,2.3498420379974975e-08,6.488188571835271e-08,1.0617334570156342e-07,1.4305475975800137e-07,3.71354132074587e-07,4.337629602118803e-07,0.0,6.5122407977203156e-09,3.1865909104969024e-08,8.868401686071463e-08,1.4590719425088213e-07,1.973597031051945e-07,5.209299700650243e-07,6.105777671065332e-07,30.02144388849178
0.0,8.598457976060053e-10,4.00502064552283e-09,1.0538638996836378e-08,1.6703499479219214e-08,2.200093571628661e-08,5.2029170604181656e-08,5.965227691102309e-08,0.0,3.848009644900684e-09,1.859799362833407e-08,5.101404077250216e-08,8.310382443884365e-08,1.1160593267209504e-07,2.8568910789214847e-07,3.3273560825925514e-07,0.0,6.2178133305900356e-09,3.021226037533747e-08,8.338541113890416e-08,1.3640774355064885e-07,1.8374410283523556e-07,4.763866356524333e-07,5.562923523743588e-07,0.0,8.405706999691856e-09,4.1122041017648003e-08,1.144020410403885e-07,1.881625864800287e-07,2.5445448661170324e-07,6.708358730497276e-07,7.860704142638837e-07,31.02215868477484
0.0,1.0796495694902924e-09,5.025921917823389e-09,1.321526420212898e-08,2.093490788097576e-08,2.756364298336181e-08,6.50747516007242e-08,7.458325586296006e-08,0.0,4.8720477790611214e-09,2.3540805295018395e-08,6.454438216264398e-08,1.051092023278947e-07,1.4112051983665082e-07,3.607770683091643e-07,4.200686368538622e-07,0.0,7.912288101929582e-09,3.843619821398966e-08,1.0604083489493174e-07,1.734122157502523e-07,2.3352931507967748e-07,6.047007819004144e-07,7.059271128763773e-07,0.0,1.0733832537258799e-08,5.2500487806821626e-08,1.460035078617787e-07,2.4006527141891036e-07,3.245631846962912e-07,8.546247067102299e-07,1.0011508716021238e-06,32.0228734810579
0.0,1.3435935313564798e-09,6.2512355419548e-09,1.64256443908743e-08,2.6007533256133268e-08,3.4229664601206875e-08,8.068058817941052e-08,9.243786067755197e-08,0.0,6.109937000416575e-09,2.9514355247610967e-08,8.088889160888805e-08,1.3168122715169344e-07,1.7674897388066037e-07,4.51278447928283e-07,5.252913043345216e-07,0.0,9.97018474279977e-09,4.8421672958105817e-08,1.3353690230329738e-07,2.1830603480197298e-07,2.939099589331454e-07,7.60077884783222e-07,8.870555144192406e-07,0.0,1.3570776508651745e-08,6.636274773183188e-08,1.8448681007837117e-07,3.0324682033692903e-07,4.0988030168858267e-07,1.0779244050855029e-06,1.262371049935766e-06,33.02358827734096
0.0,1.6582527095142785e-09,7.711311873832646e-09,2.024862061050162e-08,3.20451168009452e-08,4.2160767724080865e-08,9.921627929715479e-08,1.1363669461215693e-07,0.0,7.594584490645986e-09,3.667697808262364e-08,1.0047811247968974e-07,1.6351602090189147e-07,2.194205126258566e-07,5.594990871735205e-07,6.510699989038315e-07,0.0,1.2449119782566877e-08,6.04474682321586e-08,1.666367287339363e-07,2.723284013442176e-07,3.665453535995012e-07,9.46687180830909e-07,1.1045130073215744e-06,0.0,1.6999018245073288e-08,8.311074523127661e-08,2.3096115158181506e-07,3.7951843526754053e-07,5.128406416608133e-07,1.3469575929718535e-06,1.5769691269871332e-06,34.02430307362402
0.0,2.0308543494242976e-09,9.4394987130253e-09,2.4770752052715563e-08,3.9183423637038657e-08,5.153434426036751e-08,1.2108606959659955e-07,1.3863953005376848e-07,0.0,9.362186900586226e-09,4.520285247463883e-08,1.237851159310576e-07,2.0137789919558835e-07,2.7015474885127863e-07,6.879612719448298e-07,8.003178480612776e-07,0.0,1.5412655864688326e-08,7.482104658872067e-08,2.0618125948819096e-07,3.368440454952869e-07,4.5326152530263163e-07,1.1691068025957833e-06,1.3635999397509303e-06,0.0,2.1109776093414966e-08,1.0318883497719678e-07,2.866518054846606e-07,4.708792589691555e-07,6.361298835354104e-07,1.6685629291087166e-06,1.952894259930273e-06,35.025017869907074
0.0,2.4693103838019207e-09,1.1472287595218387e-08,3.0086685095138164e-08,4.7570802584105205e-08,6.254412308850208e-08,1.4673026753695267e-07,1.6794685464571904e-07,0.0,1.1452375741100609e-08,5.52824369376389e-08,1.5132727692234197e-07,2.4610215783055064e-07,3.3006520141082135e-07,8.394107201056074e-07,9.762064469049928e-07,0.0,1.8930569722083975e-08,9.18798145286464e-08,2.530925725711986e-07,4.13348067531845e-07,5.560578083305956e-07,1.432328219283426e-06,1.6700948098379701e-06,0.0,2.6003411530008182e-08,1.2708572873620808e-07,3.5290514142839724e-07,5.795242469467595e-07,7.826947084451909e-07,2.0502185848758833e-06,2.398828923254962e-06,36.02573266619014
0.0,2.9822496718006325e-09,1.3849459696729994e-08,3.6299516366370236e-08,5.7368735940815754e-08,7.540086795895989e-08,1.7662660880277618e-07,2.0210136780437078e-07,0.0,1.3908358819401779e-08,6.7123215308578e-08,1.8366797658305118e-07,2.985977303022829e-07,4.0036271454093643e-07,1.0168229864216398e-06,1.1821679841079092e-06,0.0,2.3079110430968302e-08,1.1199234297589965e-07,3.0837703798243144e-07,5.034709047704036e-07,6.771130864136204e-07,1.7417731098790552e-06,2.030268181320282e-06,0.0,3.178981663489599e-08,1.5533633617997286e-07,4.3119343328352315e-07,7.078515765642862e-07,9.55753531726666e-07,2.500056353314488e-06,2.9242086088713684e-06,37.0264474624732
0.0,3.5790499526207923e-09,1.6614230258530185e-08,4.3521149928591726e-08,6.875237792666275e-08,9.033305813721765e-08,2.1129156756094646e-07,2.416894135296474e-07,0.0,1.677705724752589e-08,8.095088020928638e-08,2.2141823708340463e-07,3.598499534374389e-07,4.823585784494138e-07,1.223409215629989e-06,1.4219041744460448e-06,0.0,2.7941248320589184e-08,1.3555953483784905e-07,3.731283084973787e-07,6.089829727268276e-07,8.187915879790573e-07,2.1033029542216407e-06,2.450893300427146e-06,0.0,3.858878671461654e-08,1.8852351887098394e-07,5.231194106278621e-07,8.584697068859922e-07,1.1588011621198338e-06,3.026880729999637e-06,3.5392385127558095e-06,38.027162258756256
0.0,4.269869489040638e-09,1.9813390952809203e-08,5.187264844560368e-08,8.191108271356913e-08,1.0758755433124096e-07,2.512816099875119e-07,2.8734234451496036e-07,0.0,2.0109238353555527e-08,9.700919349902933e-08,2.652382825831819e-07,4.309214373376367e-07,5.774674626054795e-07,1.4626212836551658e-06,1.6993906938446087e-06,0.0,3.360691475105976e-08,1.6301574196122048e-07,4.485301589670087e-07,7.31798905552174e-07,9.836482504590358e-07,2.5232279040930744e-06,2.939255357762417e-06,0.0,4.6530376351662e-08,2.272797625561343e-07,6.304204942531682e-07,1.0342046328515771e-06,1.3956182968317748e-06,3.64018077542452e-06,4.254907595778899e-06,39.02787705503931
0.0,5.0656783429384515e-09,2.349744999799868e-08,6.148457734277539e-08,9.704891840661548e-08,1.274302432394441e-07,2.9719438007061294e-07,3.3973780867540474e-07,0.0,2.395964427703141e-08,1.1556089548354971e-07,3.1583901758805917e-07,5.129553806798076e-07,6.872101637545012e-07,1.7381562797088031e-06,2.018881993976281e-06,0.0,4.0173231849379774e-08,1.9482983425044965e-07,5.358591591173533e-07,8.739815138549947e-07,1.174433670030216e-06,3.0083153899638382e-06,3.5031598987169602e-06,0.0,5.5755238738729986e-08,2.72288762768351e-07,7.549727505413446e-07,1.238102649488435e-06,1.6702875465736173e-06,4.350142421597979e-06,5.0829999128944735e-06,40.028591851322375
0.0,5.978289302557197e-09,2.7720770008033423e-08,7.249734132752151e-08,1.1438516654055188e-07,1.501466616056099e-07,3.4966982154473093e-07,3.9960094565620113e-07,0.0,2.8387116039741504e-08,1.3688832270892902e-07,3.739834280761923e-07,6.071797861297859e-07,8.132161901288375e-07,2.0539603759850316e-06,2.384915319514441e-06,0.0,4.774473302409834e-08,2.315062148076664e-07,6.364871723687109e-07,1.0377454659525609e-06,1.3940986475643507e-06,3.565796103384515e-06,4.150939430405252e-06,0.0,6.641494855076658e-08,3.242869154935251e-07,8.987945846421095e-07,1.4734356486801906e-06,1.9871877377619833e-06,5.167657763529932e-06,6.036103185191479e-06,41.02930664760544
0.0,7.0203883802389495e-09,3.254170349381729e-08,8.506151342222874e-08,1.3415480703520471e-07,1.7604259940086677e-07,4.0939123507921534e-07,4.6770551106830015e-07,0.0,3.3454713553642905e-08,1.6129387808796527e-07,4.40487906795419e-07,7.149055970811901e-07,9.572261085427533e-07,2.414232039386609e-06,2.8023134490192774e-06,0.0,5.643357376604858e-08,2.735857791804118e-07,7.518836910114528e-07,1.2254607019514313e-06,1.6457982994597897e-06,4.203369122954288e-06,4.891458054427486e-06,0.0,7.867230877074695e-08,3.8406471925630257e-07,1.0640501579561865e-06,1.7437155109496663e-06,2.3510052985492746e-06,6.104330905338987e-06,7.12761497127869e-06,42.030021443888494
0.0,8.205564833195795e-09,3.8022726066856636e-08,9.933815528428466e-08,1.5660898809766685e-07,2.0544468135496666e-07,4.77086264082723e-07,5.448749242343517e-07,0.0,3.922983099502489e-08,1.8910056563189272e-07,5.162235000334829e-07,8.37530133957431e-07,1.1210936726670614e-06,2.823424621428076e-06,3.276187099195261e-06,0.0,6.63597336243409e-08,3.2164683780019074e-07,8.836180163149161e-07,1.4396555462904817e-06,1.9328957373851525e-06,4.929206161860826e-06,5.734114543787379e-06,0.0,9.270164271585723e-08,4.5246809354283736e-07,1.2530525345105335e-06,2.0526873605423558e-06,2.7667399934486355e-06,7.172483013343893e-06,8.371745882621995e-06,43.03073624017155
0.0,9.548340694667463e-09,4.423056607311438e-08,1.1549912795567268e-07,1.8201548139739e-07,2.387009233545709e-07,5.535278145985948e-07,6.319832156305886e-07,0.0,4.578430789422504e-08,2.2065251984254493e-07,6.021170788805278e-07,9.76539100818495e-07,1.3067877556692995e-06,3.2862482959471734e-06,3.811936601262062e-06,0.0,7.765120892313118e-08,3.763059682908888e-07,1.0333612637957876e-06,1.6830194882987415e-06,2.2589653473845852e-06,5.751954311329658e-06,6.688844083043832e-06,0.0,1.086890697053462e-07,5.303996112985584e-07,1.4682665036812929e-06,2.4043367772686504e-06,3.2397082828757387e-06,8.385155192443769e-06,9.783520258639281e-06,44.03145103645461
0.0,1.1064199819354057e-08,5.123633356738951e-08,1.3372739266357181e-07,2.1065912930373071e-07,2.761812707049288e-07,6.395348991416885e-07,7.299559325146248e-07,0.0,5.319453598157852e-08,2.5631544204061956e-07,6.991524241376456e-07,1.133507694659376e-06,1.5163940907567659e-06,3.8076713780915593e-06,4.415252753823767e-06,0.0,9.044419561673778e-08,4.382187878910732e-07,1.2028882086595822e-06,1.958405674113855e-06,2.6277956028590837e-06,6.680737278712023e-06,7.766118600194847e-06,0.0,1.2683276436085771e-07,6.188196439394321e-07,1.7123111560768205e-06,2.8028950312478183e-06,3.7755474494057103e-06,9.75610899431151e-06,1.137877446167141e-05,45.032165832737675
0.0,1.2769616442643236e-08,5.911564360785599e-08,1.5421730357670127e-07,2.4284224848898923e-07,3.182781058967294e-07,7.359734384451195e-07,8.397708918977159e-07,0.0,6.154156162926954e-08,2.9647703858230124e-07,8.083712303890881e-07,1.3101020539363834e-06,1.7521168091065866e-06,4.39292112028444e-06,5.092117097522917e-06,0.0,1.0488326349660033e-07,5.080807818529038e-07,1.3940789682907352e-06,2.2688331254342056e-06,3.0433915131450154e-06,7.725155438699677e-06,8.976945588491678e-06,0.0,1.4734320136365164e-07,7.18747424669729e-07,1.987962236811243e-06,3.2528408061258403e-06,4.380218932363756e-06,1.1299824828126474e-05,1.3174152787561926e-05,46.03288062902073
0.0,1.4682083130779368e-08,6.794873755775267e-08,1.7717488861411658e-07,2.7888501312003076e-07,3.6540673189393966e-07,8.437569217412928e-07,9.624589514496546e-07,0.0,7.091118402047351e-08,3.415474659769523e-07,9.308740338620718e-07,1.5080803984720386e-06,2.0162797699449456e-06,5.047483823233817e-06,5.848801005031476e-06,0.0,1.211215219693217e-07,5.866279440857492e-07,1.6089205249958082e-06,2.617488678537438e-06,3.5099765886901066e-06,8.895284819419579e-06,1.0332865462101523e-05,0.0,1.7044338622341234e-07,8.312620278540427e-07,2.298154151254666e-06,3.7589027234245286e-06,5.060010461150657e-06,1.303149798355731e-05,1.518710116353819e-05,47.03359542530379
0.0,1.6820138205753566e-08,7.782060260900281e-08,2.0281812051868123e-07,3.191258611735344e-07,4.18005830071052e-07,9.638470370931588e-07,1.0991045609767836e-06,0.0,8.139404927932161e-08,3.9195973279179497e-07,1.067821062691865e-06,1.7292940818581027e-06,2.311327687492188e-06,5.7771043939000744e-06,6.69186451357448e-06,0.0,1.3932077752239046e-07,6.746374932823535e-07,1.8495080916725868e-06,3.00772863673676e-06,4.031994600313727e-06,1.0201674884056054e-05,1.1845947571507564e-05,0.0,1.963690712730705e-07,9.575032692746153e-07,2.6459817989938873e-06,4.3260615336179665e-06,5.8215379164133775e-06,1.4967033328281352e-05,1.7435858704259586e-05,48.03431022158685
0.0,1.920339257744339e-08,8.882108537797318e-08,2.3137718420370695e-07,3.639218715460908e-07,4.76537892299554e-07,1.0972542270433848e-06,1.250846280372721e-06,0.0,9.308574870164986e-08,4.481700672222234e-07,1.2204330020440746e-06,1.9756885860327614e-06,2.6398270474015293e-06,6.5877855825149785e-06,7.628154469074199e-06,0.0,1.596516824026109e-07,7.729285146979958e-07,2.118046324805505e-06,3.4430801422086063e-06,4.614110770471194e-06,1.1655345579741905e-05,1.3528784968484795e-05,0.0,2.2536895965937915e-07,1.0986725290994763e-06,3.034702011239691e-06,4.959551671993754e-06,6.671746655235721e-06,1.7123038322067357e-05,1.9939446980531466e-05,49.03502501786991
0.0,2.1852555987611387e-08,1.0104500350497939e-07,2.6309472840598946e-07,4.1364895465359293e-07,5.414896255244436e-07,1.2450383615172395e-06,1.4188772295355882e-06,0.0,1.0608698184927741e-07,5.106582647477488e-07,1.3899917041145163e-06,2.249304335570045e-06,3.004466874580982e-06,7.4857897010433285e-06,8.664802001955832e-06,0.0,1.822938751977574e-07,8.82362453842183e-07,2.4168503825733277e-06,3.927242273547736e-06,5.2612125977320495e-06,1.3267782800782786e-05,1.539448795639681e-05,0.0,2.577048944458766e-07,1.25603349858869e-06,3.467735029017235e-06,5.664862553626681e-06,7.617912116546321e-06,1.9516814185918342e-05,2.271765734200119e-05,50.03573981415297
0.0,2.478946265043832e-08,1.1459225404807274e-07,2.982260894147144e-07,4.687035278999624e-07,6.133723215176661e-07,1.4083093444737205e-06,1.6044455103817425e-06,0.0,1.2050355183772293e-07,5.799280168700638e-07,1.5778408061506676e-06,2.5522773449324436e-06,3.408059273774321e-06,8.477631164634214e-06,9.809219362190153e-06,0.0,2.074361135599199e-07,1.0038436333283676e-06,2.7483468407554425e-06,4.464086889646264e-06,5.978410340938847e-06,1.5050932965651745e-05,1.745667633141398e-05,0.0,2.9365203463987606e-07,1.430912853692896e-06,3.948665477214103e-06,6.447739130070375e-06,8.667639756174786e-06,2.2166345386135105e-05,2.5791036468648977e-05,51.036454610436024
0.0,2.8037096550724893e-08,1.295679156214853e-07,3.370395442348942e-07,5.295014385968927e-07,6.927222385823643e-07,1.5882291258650995e-06,1.808854352056073e-06,0.0,1.3644617498033642e-07,6.565072136386155e-07,1.7853862552619855e-06,2.886839727499443e-06,3.8535397839793976e-06,9.57007319555116e-06,1.1069096226861003e-05,0.0,2.3527639924847843e-07,1.138319761651552e-06,3.1150744560979616e-06,5.057659244131277e-06,6.7710371920511475e-06,1.7017196697462588e-05,1.9729470932705752e-05,0.0,3.334990191798862e-07,1.62470085657429e-06,4.481243084854183e-06,7.314182086335192e-06,9.828864375729397e-06,2.509028760700397e-05,2.9180870283925774e-05,52.03716940671909
0.0,3.161961446724706e-08,1.4608235957310345e-07,3.7981650705852543e-07,5.964805323400505e-07,7.80100883849874e-07,1.7860108082411543e-06,2.0334622671042915e-06,0.0,1.5403092629736723e-07,7.409482360243178e-07,2.0140967803230415e-06,3.2553201012044284e-06,4.343967546124039e-06,1.0770114547397499e-05,1.2452395376618491e-05,0.0,2.6602209557848266e-07,1.2867823667784344e-06,3.5196847921173e-06,5.712178393190835e-06,7.644649055020984e-06,1.917942161986666e-05,2.2227483715991472e-05,0.0,3.7754811938808434e-07,1.8388518887970894e-06,5.0693833127570574e-06,8.270447896838154e-06,1.1109849011077325e-05,2.8307954339147155e-05,3.290916608263033e-05,53.03788420300215
0.0,3.5562373019156154e-08,1.6425132942431447e-07,4.268517359208235e-07,6.700937487325483e-07,8.760953551297419e-07,2.002917058160181e-06,2.279683514925905e-06,0.0,1.7337888709373756e-07,8.338282130867617e-07,2.265504289223715e-06,3.660143833641347e-06,4.882525307016257e-06,1.2085002400053663e-05,1.3967347835755714e-05,0.0,2.998900375905514e-07,1.4502672090857687e-06,3.964942701877655e-06,6.4320385938025825e-06,8.60502402293183e-06,2.1550894288138095e-05,2.4965806950629167e-05,0.0,4.261153800347613e-07,2.074884917114692e-06,5.717167850029931e-06,9.323048476106025e-06,1.2519183215194337e-05,3.183930217394202e-05,3.699863364327155e-05,54.038598999285206
0.0,3.989195063682574e-08,1.8419606511061497e-07,4.784535481101113e-07,7.50814187611628e-07,9.813185835069941e-07,2.2402520758102834e-06,2.548987515809292e-06,0.0,1.9461721542897808e-07,9.357492477562075e-07,2.54120419344007e-06,4.1038331822735305e-06,5.47251925116459e-06,1.3522251771766593e-05,1.5622447613666964e-05,0.0,3.37106635111453e-07,1.6298546036544507e-06,4.4537266885580715e-06,7.221808615367854e-06,9.658161439566867e-06,2.4145331123649838e-05,2.796000153970329e-05,0.0,4.795307475590182e-07,2.3343838962685154e-06,6.4288447672349615e-06,1.0478750351192925e-05,1.4065781151231547e-05,3.570491485677552e-05,4.147266435503864e-05,55.03931379556826
0.0,4.4636166655921546e-08,2.0604335159008226e-07,5.349439788417997e-07,8.391368844179478e-07,1.0964095499106902e-06,2.499372040334043e-06,2.8428995036027524e-06,0.0,2.1787847244350153e-07,1.0473386340599997e-06,2.8428556314365663e-06,4.589007369081839e-06,6.117378605988567e-06,1.5089602998685825e-05,1.7426445905616405e-05,0.0,3.779079689066941e-07,1.8266697161472974e-06,4.989029133271874e-06,8.086225760131999e-06,1.0810280708522512e-05,2.6976869264518443e-05,3.122608450825301e-05,0.0,5.381381939901859e-07,2.618998108216449e-06,7.208828714627167e-06,1.1744573410182658e-05,1.5758878782323143e-05,3.992598606905228e-05,4.635530933509267e-05,56.040028591851325
0.0,4.982410507357909e-08,2.2992565405977676e-07,5.966589277594683e-07,9.355799030835137e-07,1.222033557762423e-06,2.7816889659142226e-06,3.1629995997310046e-06,0.0,2.4330050581083806e-07,1.1692490612670148e-06,3.1721817426425363e-06,5.118382398904704e-06,6.820655230683533e-06,1.6795018487709706e-05,1.9388344779073995e-05,0.0,4.225398801281668e-07,2.041882842649524e-06,5.573956400065152e-06,9.030197220412603e-06,1.2067819826326312e-05,3.006005573457305e-05,3.4780515746315523e-05,0.0,6.022958227551202e-07,2.9304424380954567e-06,8.061700286417514e-06,1.3127789395976873e-05,1.7608030726538716e-05,4.4524301810802576e-05,5.167125645694132e-05,57.04074338813439
0.0,5.548613865516917e-08,2.5598114944649614e-07,6.639484483453655e-07,1.0406712189114736e-06,1.3588823704542075e-06,3.0886666512876507e-06,3.510923278021832e-06,0.0,2.710266040561731e-07,1.3021587714287234e-06,3.5309696990967786e-06,5.69477108551058e-06,7.586022826977419e-06,1.86466871060673e-05,2.1517390941922607e-05,0.0,4.712580532729501e-07,2.2767096380946375e-06,6.211728950288058e-06,1.0058801953423693e-05,1.3437433596260445e-05,3.340983650011701e-05,3.8640183958519705e-05,0.0,6.723759673620134e-07,3.270497598100746e-06,8.99220567866188e-06,1.4635920127378934e-05,1.9623106843031738e-05,4.952222094344957e-05,5.7445806332817644e-05,58.04145818441744
0.0,6.165393823084572e-08,2.843538552661874e-07,7.371766911146036e-07,1.1549745695720974e-06,1.5076743736672105e-06,3.421790778846182e-06,3.888360508688595e-06,0.0,3.012057034988606e-07,1.446771718032815e-06,3.921070769212702e-06,6.321082385899155e-06,8.417276364753535e-06,2.0653020385548098e-05,2.382306852410849e-05,0.0,5.243280916386866e-07,2.5324113147472997e-06,6.9056828742246096e-06,1.117730461134155e-05,1.4925991485480404e-05,3.7041544849817505e-05,4.2822392317468826e-05,0.0,7.487652814375534e-07,3.641010296685525e-06,1.0005256261997828e-05,1.6276735366305746e-05,2.181428821031648e-05,5.494265533874205e-05,6.370484761862691e-05,59.0421729807005
0.0,6.836052602840947e-08,3.1519366055400544e-07,8.167222699459778e-07,1.2790732607110617e-06,1.6691546717434557e-06,3.78263235538335e-06,4.297055727118242e-06,0.0,3.3399246437442925e-07,1.6038176839378885e-06,4.344400372652268e-06,7.000321140538791e-06,9.318330834285974e-06,2.2822647654496574e-05,2.631509151198312e-05,0.0,5.82025590637714e-07,2.8102948161117963e-06,7.659268080311106e-06,1.239113357947083e-05,1.654057547227769e-05,4.097088934956073e-05,4.734484290850008e-05,0.0,8.318648193683328e-07,4.043893357944162e-06,1.1105927808574204e-05,1.8058250475851407e-05,2.4192062723986183e-05,6.0809049199522244e-05,7.047483115212249e-05,60.04288777698356
0.0,7.564027879258389e-08,3.486564381215738e-07,9.029782138878995e-07,1.4135721905054816e-06,1.844095269893425e-06,4.1728146073939426e-06,4.738807291713519e-06,0.0,3.695472817614033e-07,1.774052445254862e-06,4.802937920591508e-06,7.735587613587942e-06,1.0293220200817042e-05,2.5164405658545903e-05,2.9003396501605976e-05,0.0,6.446362009630071e-07,3.1117129033372696e-06,8.476041273917201e-06,1.3705880174496272e-05,1.8288477387582534e-05,4.521394129633141e-05,5.2225621039675756e-05,0.0,9.220901102946513e-07,4.481125776830873e-06,1.2299459706572542e-05,1.9988723664526387e-05,2.676722051687546e-05,6.714535790971129e-05,7.778274387537862e-05,61.043602573266625
0.0,8.352884145158312e-08,3.849040789692544e-07,9.963521293580114e-07,1.559095468366129e-06,2.0332953861853677e-06,4.593996726834906e-06,5.2154668074634065e-06,0.0,4.080362930353748e-07,1.9582577976616637e-06,5.298726710817511e-06,8.530076637761575e-06,1.1346096314444008e-05,2.7687336118535966e-05,3.189813449652715e-05,0.0,7.124556872625305e-07,3.438064295299959e-06,9.359681780510231e-06,1.5127302470741924e-05,2.0177196077669933e-05,4.9787121430395825e-05,5.748317946209535e-05,0.0,1.019871219384174e-06,4.9547527184738685e-06,1.3591253758145472e-05,2.2076653403046126e-05,2.955084879176306e-05,7.397602593797334e-05,8.5656081751491e-05,62.04431736954968
0.0,9.20634229678943e-08,4.2410456500683035e-07,1.0972663923639352e-06,1.7162896183263428e-06,2.237580612308741e-06,5.047902993073571e-06,5.728938943412018e-06,0.0,4.4963141506449873e-07,2.157241678715115e-06,5.833873769029834e-06,9.387077031352236e-06,1.248122737652254e-05,3.0400676528398458e-05,3.500966263779243e-05,0.0,7.857899817514617e-07,3.790793684080195e-06,1.0313953409613866e-05,1.6661325239247635e-05,2.2214434462933963e-05,5.4707193183934625e-05,6.313632102089593e-05,0.0,1.1256528068271721e-06,5.466885492279647e-06,1.4986872976457327e-05,2.433077470927277e-05,3.2554326922379034e-05,8.132596449183735e-05,9.412282242386338e-05,63.04503216583274
0.0,1.0128241532122395e-07,4.664320396789352e-07,1.2061580316650722e-06,1.8858207216807988e-06,2.457804366524873e-06,5.536285116160196e-06,6.2811795956143436e-06,0.0,4.945103916862628e-07,2.3718382140085726e-06,6.4105495759942445e-06,1.0309970786973347e-05,1.3702996473464881e-05,3.3313851842662846e-05,3.834853598867568e-05,0.0,8.64955233001549e-07,4.171391747528034e-06,1.134276483594427e-05,1.8314036629211682e-05,2.440809618893443e-05,5.9991238747354754e-05,6.920418216771387e-05,0.0,1.2398941723938924e-06,6.0197014723484266e-06,1.6492040242085198e-05,2.676005596676231e-05,3.578932024637272e-05,8.922052873213863e-05,0.00010321139776477893,64.0457469621158
0.0,1.1122574753311323e-07,5.12066922598742e-07,1.3234791027580019e-06,2.0683768156787904e-06,2.694846853542619e-06,6.06095395958691e-06,6.874197507437599e-06,0.0,5.428568053174101e-07,2.602907719490272e-06,7.0309877476531495e-06,1.1302231993650334e-05,1.501589995156542e-05,3.6436468179668795e-05,4.192549890489326e-05,0.0,9.502778465022678e-07,4.581395186026193e-06,1.245012985852456e-05,2.009168661738507e-05,2.67662821684841e-05,6.565663885709825e-05,7.570621581607451e-05,0.0,1.3630693027855048e-06,6.615443946345565e-06,1.811263685257499e-05,2.9373695520022494e-05,3.9267774332578894e-05,9.768549490699039e-05,0.00011295066546969589,65.04646175839886
0.0,1.2193481020744156e-07,5.611958068536633e-07,1.449696417731782e-06,2.264669221969397e-06,2.9496148092535063e-06,6.62375808758747e-06,7.510051897810834e-06,0.0,5.948601330166369e-07,2.8513367886929976e-06,7.697484786015513e-06,1.2367426191875186e-05,1.642454599316899e-05,3.9778308982471686e-05,4.575147608925673e-05,0.0,1.0420945241191703e-06,5.0223866629134425e-06,1.3640167069259697e-05,2.2000683709479985e-05,2.9297287002364058e-05,7.172107982360663e-05,8.266217378770772e-05,0.0,1.4956668998608925e-06,7.256422034325908e-06,1.9854700900893622e-05,3.2181117489291187e-05,4.3001909080162165e-05,0.00010674703672826165,0.0001233698809881983,66.04717655468193
0.0,1.3345229154301823e-07,6.140116637160442e-07,1.5852919738990197e-06,2.475427939169288e-06,3.2230428830065405e-06,7.2265972901777275e-06,8.190850037843194e-06,0.0,6.507157684117161e-07,3.118038240965318e-06,8.412399594501766e-06,1.3509208854520938e-05,1.793365216265565e-05,4.334932553577746e-05,4.983756416661952e-05,0.0,1.1407522928671187e-06,5.495994729830445e-06,1.4917101061710425e-05,2.4047592841265017e-05,3.200959502586918e-05,7.820247448716594e-05,9.009208919153218e-05,0.0,1.6381904074409457e-06,7.945010391905672e-06,2.1724425543858974e-05,3.519196794434517e-05,4.7004211876440505e-05,0.0001164317014862204,0.00013449866947569733,67.04789135096497
